Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,2590,USD,103.565972,5.53,107.161806,4.95
US900123AW05,05.02.2025,2910,USD,111.245833,5.64,114.61875,5.17
US900123CJ75,14.04.2026,3343,USD,91.332083,5.68,94.652917,5.2
US900123CK49,09.10.2026,3521,USD,95.613333,5.71,99.069583,5.24
US900123CL22,25.03.2027,3688,USD,101.645,5.83,104.985,5.41
US900123AL40,15.01.2030,4715,USD,153.055556,6.02,156.753472,5.73
US900123AT75,14.02.2034,6206,USD,117.066667,6.35,120.7,6.05
US900123AY60,17.03.2036,6968,USD,108.114583,6.39,111.729167,6.09
US900123BB58,05.03.2038,7686,USD,112.3825,6.45,116.003333,6.17
US900123BG46,30.05.2040,8503,USD,105.24375,6.43,108.85625,6.15
US900123BJ84,14.01.2041,8732,USD,95.55,6.41,99.15,6.12
US900123CB40,16.04.2043,9554,USD,84.638542,6.2,88.219792,5.89
US900123CG37,17.02.2045,10227,USD,103.25,6.37,106.860417,6.12
