Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,2534,USD,103.802389,5.15,0.000000,0.00
US900123AW05,05.02.2025,2854,USD,114.730542,5.27,0.000000,0.00
US900123CJ75,14.04.2026,3287,USD,92.392000,5.33,95.951028,4.82
US900123CK49,09.10.2026,3465,USD,96.153708,5.41,0.000000,0.00
US900123CL22,25.03.2027,3632,USD,105.498000,5.45,108.831333,5.04
US900123AL40,15.01.2030,4659,USD,158.600764,5.68,162.515694,5.37
US900123AT75,14.02.2034,6150,USD,122.027333,6.03,125.638444,5.74
US900123AY60,17.03.2036,6912,USD,109.597625,6.06,113.193111,5.77
US900123BB58,05.03.2038,7630,USD,114.426417,6.09,118.027111,5.82
US900123BG46,30.05.2040,8447,USD,110.489500,6.10,114.083250,5.84
US900123BJ84,14.01.2041,8676,USD,100.899000,6.05,104.482333,5.77
US900123CB40,16.04.2043,9498,USD,88.769417,5.91,89.899625,5.62
US900123CG37,17.02.2045,10171,USD,108.508958,6.07,112.100972,5.82
