Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,2193,USD,103.874028,5.55,104.405972,4.90
US900123AW05,05.02.2025,2513,USD,110.252361,5.72,113.668333,5.16
US900123CJ75,14.04.2026,2946,USD,91.276472,5.92,94.675083,5.36
US900123CK49,09.10.2026,3124,USD,94.766750,6.00,98.168833,5.47
US900123CL22,25.03.2027,3291,USD,102.376333,6.08,105.784667,5.60
US900123CP36,17.02.2028,3620,USD,93.947111,6.07,96.325583,5.74
US900123AL40,15.01.2030,4318,USD,149.359083,6.19,153.175056,5.84
US900123AT75,14.02.2034,5809,USD,113.981222,6.65,117.775667,6.30
US900123AY60,17.03.2036,6571,USD,101.913389,6.70,105.701583,6.35
US900123BB58,05.03.2038,7289,USD,106.245222,6.71,110.035500,6.39
US900123BG46,30.05.2040,8106,USD,102.104250,6.75,105.891750,6.43
US900123BJ84,14.01.2041,8335,USD,92.750667,6.72,96.409000,6.40
US900123CB40,16.04.2043,9157,USD,80.731958,6.64,84.259042,6.30
US900123CG37,17.02.2045,9830,USD,97.758694,6.86,101.295500,6.57
US900123CM05,11.05.2047,10643,USD,88.958389,6.79,92.490333,6.49
XS1629918415,14.06.2025,2642,EUR,101.839151,3.35,103.356959,3.12
