Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CR91,23.12.2023,1355,USD,95.550444,9.37,97.125722,8.86
US900123CF53,22.03.2024,1445,USD,88.384583,9.40,90.046528,8.87
US900123CV04,10.08.2024,1586,USD,90.060417,9.48,91.914694,8.93
US900123CW86,14.11.2024,1682,USD,88.404444,9.36,90.180556,8.85
US900123AW05,05.02.2025,1765,USD,92.889139,9.58,94.792111,9.07
US900123CX69,13.03.2025,1801,USD,81.128500,9.26,82.920111,8.75
US900123CJ75,14.04.2026,2198,USD,80.653361,8.92,82.493972,8.47
US900123CK49,09.10.2026,2376,USD,81.761417,9.16,83.515500,8.75
US900123CL22,25.03.2027,2543,USD,84.063000,9.19,85.892333,8.80
US900123CP36,17.02.2028,2872,USD,79.127806,9.01,80.945278,8.65
US900123CQ19,24.10.2028,3122,USD,85.166264,9.14,87.120292,8.77
US900123CT57,26.04.2029,3306,USD,93.250069,9.31,95.172431,8.98
US900123AL40,15.01.2030,3570,USD,118.483861,9.37,121.289833,8.98
US900123CY43,13.03.2030,3627,USD,77.038500,8.90,79.100667,8.53
US900123AT75,14.02.2034,5061,USD,94.196778,8.88,96.301222,8.61
US900123AY60,17.03.2036,5823,USD,82.356944,9.03,84.275139,8.77
US900123BB58,05.03.2038,6541,USD,85.404444,8.97,87.639722,8.70
US900123BG46,30.05.2040,7358,USD,81.239250,9.05,83.794750,8.73
US900123BJ84,14.01.2041,7587,USD,74.461333,8.85,76.664667,8.57
US900123CB40,16.04.2043,8409,USD,68.889625,8.10,70.883708,7.85
US900123CG37,17.02.2045,9082,USD,78.305139,8.90,80.410944,8.65
US900123CM05,11.05.2047,9895,USD,72.955944,8.55,75.249889,8.27
XS1843443356,31.03.2025,1819,EUR,87.266699,7.83,89.414041,7.26
XS1629918415,14.06.2025,1894,EUR,84.379175,7.64,86.136934,7.18
XS1909184753,16.02.2026,2141,EUR,87.327590,8.16,89.123005,7.74
