Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,2914,USD,106.377778,4.80,109.941667,4.29
US900123AW05,05.02.2025,3234,USD,118.876736,4.88,122.458681,4.44
US900123CJ75,14.04.2026,3667,USD,97.209722,4.85,101.006944,4.37
US900123CK49,09.10.2026,3845,USD,99.493750,4.92,102.790179,4.53
US900123AL40,15.01.2030,5039,USD,170.473958,4.99,174.355903,4.73
US900123AT75,14.02.2034,6530,USD,128.772222,5.53,132.611111,5.26
US900123AY60,17.03.2036,7292,USD,115.248264,5.62,119.074653,5.34
US900123BB58,05.03.2038,8010,USD,121.003472,5.61,124.834028,5.36
US900123BG46,30.05.2040,8827,USD,116.750000,5.64,120.575000,5.39
US900123BJ84,14.01.2041,9056,USD,106.516667,5.60,110.333333,5.34
US900123CB40,16.04.2043,9878,USD,92.970833,5.54,96.775000,5.26
US900123CG37,17.02.2045,10551,USD,117.041319,5.50,120.864931,5.27
