Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,3159,USD,107.528472,4.96,111.092361,4.48
US900123AW05,05.02.2025,3479,USD,121.064583,5.04,124.646528,4.62
US900123CJ75,14.04.2026,3912,USD,94.239583,5.11,97.786806,4.67
US900123AL40,15.01.2030,5284,USD,165.711806,5.34,169.843750,5.06
US900123AT75,14.02.2034,6775,USD,129.916667,5.69,133.755556,5.41
US900123AY60,17.03.2036,7537,USD,115.770833,5.77,119.597222,5.49
US900123BB58,05.03.2038,8255,USD,121.650000,5.76,125.480556,5.50
US900123BG46,30.05.2040,9072,USD,113.606250,5.79,117.431250,5.54
US900123BJ84,14.01.2041,9301,USD,103.250000,5.77,107.066667,5.50
US900123CB40,16.04.2043,10123,USD,89.894792,5.71,93.698958,5.42
US900123CG37,17.02.2045,10796,USD,115.481250,5.74,119.304861,5.51
